21,0,,0,,
22.24327935,0.3483976493,,0.2,21,10
25.30492797,2.614128617,,0.4,,
28.43729465,7.919203844,,0.6,,
29.48805546,16.09429624,,0.8,,
26.74072298,25.6697939,,1,,
19.6064344,34.36012214,,1.2,,
8.907398527,39.86354957,,1.4,,
-3.356070618,40.68178869,,1.6,,
-14.67112773,36.65578328,,1.8,,
-22.8659729,29.01911426,,2,,
-26.83695472,19.94937529,,2.2,,
-26.88178316,11.78409419,,2.4,,
-24.51791039,6.192010816,,2.6,,
-21.85650835,3.606546901,,2.8,,
-20.76751414,3.130176015,,3,,
-22.14850592,2.942671825,,3.2,,
-25.57096296,1.05831086,,3.4,,
-29.43636907,-3.853008535,,3.6,,
-31.58418727,-11.88965389,,3.8,,
-30.12487527,-21.8048356,,4,,
-24.18671064,-31.40115626,,4.2,,
-14.29669272,-38.28903708,,4.4,,
-2.251484251,-40.72907612,,4.6,,
9.476241764,-38.24665588,,4.8,,
18.57806238,-31.79132733,,5,,
23.68708742,-23.38233003,,5.2,,
24.80619605,-15.37224153,,5.4,,
23.23103153,-9.602247645,,5.6,,
20.99944597,-6.762242481,,5.8,,
20.07505696,-6.192143827,,6,,
21.57113833,-6.196065715,,6.2,,
25.30554703,-4.749670225,,6.4,,
29.853584,-0.3343590396,,6.6,,
33.07970761,7.415432367,,6.8,,
32.95011794,17.49605805,,7,,
28.32302982,27.83326592,,7.2,,
19.4211369,35.98741959,,7.4,,
7.808504127,40.00549092,,7.6,,
-4.121893451,39.10491344,,7.8,,
-13.96200619,33.93645691,,8,,
-20.10404204,26.32940337,,8.2,,
-22.25702479,18.61438257,,8.4,,
-21.47555949,12.77578613,,8.6,,
-19.69326863,9.748472209,,8.8,,
-18.93752416,9.11914684,,9,,
-20.52039688,9.341612303,,9.2,,
-24.50915438,8.383309843,,9.4,,
-29.67504932,4.559655898,,9.6,,
-33.94050464,-2.757502928,,9.8,,
-35.15864098,-12.82427798,,10,,
-31.93472698,-23.72271469,,10.2,,
-24.18288457,-33.00180814,,10.4,,
-13.20932359,-38.52585204,,10.6,,
-1.289078283,-39.21688131,,10.8,,
9.108707539,-35.41693447,,11,,
16.16144085,-28.73684123,,11.2,,
19.28988335,-21.44877535,,11.4,,
19.29219761,-15.64900291,,11.6,,
17.9685898,-12.5021463,,11.8,,
17.37939251,-11.84730127,,12,,
19.01562376,-12.31104705,,12.2,,
23.19326743,-11.88316465,,12.4,,
28.89877129,-8.738186071,,12.6,,
34.14474499,-1.994037568,,12.8,,
36.70431284,7.877776972,,13,,
34.95098027,19.14640326,,13.2,,
28.49094406,29.38843957,,13.4,,
18.35140223,36.31941647,,13.6,,
6.653103552,38.58325592,,13.8,,
-4.113161743,36.20826772,,14,,
-11.93943673,30.56188706,,14.2,,
-15.96832372,23.82238602,,14.4,,
-16.73018321,18.16497928,,14.6,,
-15.86477775,14.96541174,,14.8,,
-15.43420338,14.3169572,,15,,
-17.08592213,15.03946141,,15.2,,
-21.38021636,15.17531851,,15.4,,
-27.53477906,12.78549776,,15.6,,
-33.68338233,6.74662123,,15.8,,
-37.55363378,-2.750615669,,16,,
-37.31220571,-14.1904138,,16.2,,
-32.2629326,-25.21560568,,16.4,,
-23.13729057,-33.42929921,,16.6,,
-11.8678809,-37.21904513,,16.8,,
-0.9274117716,-36.29945087,,17,,
7.523089536,-31.77355322,,17.2,,
12.36249913,-25.69189289,,17.4,,
13.84621604,-20.27463129,,17.6,,
13.42909217,-17.08685278,,17.8,,
13.14385473,-16.47397091,,18,,
14.76958941,-17.46668715,,18.2,,
19.10279443,-18.18954374,,18.4,,
25.60500957,-16.61908636,,18.6,,
32.56041553,-11.40702248,,18.8,,
37.68644619,-2.459171925,,19,,
38.9712375,8.948372718,,19.2,,
35.42666549,20.56234899,,19.4,,
27.47649548,29.91162664,,19.6,,
16.83434622,35.15323173,,19.8,,
5.915472293,35.69310974,,20,,
-3.000655044,32.35315507,,20.2,,
-8.547702851,27.02448837,,20.4,,
-10.70323912,21.93767232,,20.6,,
-10.71565819,18.82255292,,20.8,,
-10.5577165,18.27086189,,21,,
-12.11335583,19.53858701,,21.2,,
-16.40365601,20.86077413,,21.4,,
-23.14295189,20.16006909,,21.6,,
-30.79289001,15.88319448,,21.8,,
-37.09638719,7.651469306,,22,,
-39.89427058,-3.519663329,,22.2,,
-37.92154937,-15.51695033,,22.4,,
-31.28720906,-25.83443984,,22.6,,
-21.45857289,-32.42816722,,22.8,,
-10.75505807,-34.40538006,,23,,
-1.538179391,-32.29459833,,23.2,,
4.602812635,-27.79846392,,23.4,,
7.369097749,-23.12338932,,23.6,,
7.784299461,-20.13699648,,23.8,,
7.731587535,-19.66783011,,24,,
9.171443361,-21.20822468,,24.2,,
13.33450836,-23.13048095,,24.4,,
20.19305676,-23.33479731,,24.6,,
28.41064108,-20.08609225,,24.8,,
35.79107355,-12.72601665,,25,,
40.06154657,-1.992477232,,25.2,,
39.69975257,10.17523743,,25.4,,
34.49786759,21.27636957,,25.6,,
25.65356664,29.09870854,,25.8,,
15.35364675,32.46552226,,26,,
6.004077025,31.60441545,,26.2,,
-0.6086727191,28.00356741,,26.4,,
-3.9151048,23.8112175,,26.6,,
-4.69925508,21.00379156,,26.8,,
-4.726516032,20.63361228,,27,,
-6.004464051,22.43688923,,27.2,,
-9.955112731,24.94792305,,27.4,,
-16.80992199,26.07637375,,27.6,,
-25.4557829,23.93144651,,27.8,,
-33.79201446,17.58436056,,28,,
-39.4677692,7.482940045,,28.2,,
-40.72712974,-4.63874701,,28.4,,
-37.04851073,-16.32510868,,28.6,,
-29.34092022,-25.23111521,,28.8,,
-19.62393969,-29.91528165,,29,,
-10.30981635,-30.30155155,,29.2,,
-3.353553614,-27.64112682,,29.4,,
0.4145421868,-23.99110272,,29.6,,
1.527807226,-21.40619953,,29.8,,
1.607507931,-21.14615893,,30,,
2.678179959,-23.19495226,,30.2,,
6.33211417,-26.27124513,,30.4,,
13.05726881,-28.32604367,,30.6,,
21.98195213,-27.34145255,,30.8,,
31.13425283,-22.13177616,,31,,
38.12224061,-12.84676704,,31.2,,
40.98388281,-0.9872237932,,31.4,,
38.89191473,11.07571196,,31.6,,
32.45229638,20.90172907,,31.8,,
23.48553551,26.80800747,,32,,
14.37200321,28.41690539,,32.2,,
7.204027497,26.72393921,,32.4,,
3.058870422,23.66364493,,32.6,,
1.66115154,21.3374606,,32.8,,
1.557849731,21.19311804,,33,,
0.7378499935,23.46253915,,33.2,,
-2.537723074,27.06840066,,33.4,,
-9.006728529,30.03443114,,33.6,,
-18.05332002,30.24634058,,33.8,,
-27.86574112,26.27912393,,34,,
-36.04871531,17.98117504,,34.2,,
-40.46494535,6.595639206,,34.4,,
-39.99447807,-5.62875651,,34.6,,
-34.93071063,-16.19546287,,34.8,,
-26.86646049,-23.20754925,,35,,
-18.11269657,-25.99263601,,35.2,,
-10.86584078,-25.27592836,,35.4,,
-6.432507942,-22.84002094,,35.6,,
-4.798581372,-20.80090896,,35.8,,
-4.700821815,-20.77211477,,36,,
-4.171708635,-23.23000005,,36.2,,
-1.351725375,-27.31787971,,36.4,,
4.736462924,-31.16259496,,36.6,,
13.74339129,-32.58579583,,36.8,,
24.04646311,-29.94460467,,37,,
33.28497413,-22.78754182,,37.2,,
39.18008284,-12.07978056,,37.4,,
40.33684281,0.08839848153,,37.6,,
36.73158958,11.20412782,,37.8,,
29.70452653,19.18695311,,38,,
21.4609163,23.08124987,,38.2,,
14.26655284,23.3315794,,38.4,,
9.636341745,21.54168874,,38.6,,
7.816758039,19.8098756,,38.8,,
7.752984477,19.89082134,,39,,
7.550615096,22.4981697,,39.2,,
5.257305136,27.00922591,,39.4,,
-0.3296450967,31.6828819,,39.6,,
-9.133612669,34.31019947,,39.8,,
-19.74731787,33.05537784,,40,,
-29.88212588,27.17331563,,40.2,,
-37.15370688,17.33529621,,40.4,,
-39.91423989,5.439635952,,40.6,,
-37.82358475,-6.024633067,,40.8,,
-31.94849052,-14.82698445,,41,,
-24.35400325,-19.74448797,,41.2,,
-17.33962733,-20.93516304,,41.4,,
-12.60438023,-19.79988075,,41.6,,
-10.65070505,-18.38738121,,41.8,,
-10.64768046,-18.5668152,,42,,
-10.80244452,-21.27841022,,42.2,,
-9.099095783,-26.14333062,,42.4,,
-4.127169546,-31.57955903,,42.6,,
4.311817647,-35.38166523,,42.8,,
15.04878685,-35.54901138,,43,,
25.90364986,-31.05381087,,43.2,,
34.42440689,-22.26220596,,43.4,,
38.73655219,-10.85008641,,43.6,,
38.18912708,0.7570925768,,43.8,,
33.55899358,10.21450683,,44,,
26.73880575,16.05203621,,44.2,,
20.02574002,18.1397662,,44.4,,
15.2760187,17.6548971,,44.6,,
13.2395652,16.56562588,,44.8,,
13.32143982,16.82722815,,45,,
13.85724157,19.59243468,,45.2,,
12.79780933,24.73249732,,45.4,,
8.545750086,30.84921135,,45.6,,
0.6294626386,35.77485014,,45.8,,
-10.03940967,37.37473386,,46,,
-21.42419725,34.35385499,,46.2,,
-31.04420832,26.7668212,,46.4,,
-36.82809456,16.04018138,,46.6,,
-37.82471185,4.497123378,,46.8,,
-34.50926244,-5.440749708,,47,,
-28.57266943,-12.08008545,,47.2,,
-22.27393234,-15.00614984,,47.4,,
-17.59727096,-15.1552145,,47.6,,
-15.5278829,-14.3852866,,47.8,,
-15.7153363,-14.7081935,,48,,
-16.64869629,-17.47191457,,48.2,,
-16.2764144,-22.80027353,,48.4,,
-12.83794092,-29.50089538,,48.6,,
-5.594789556,-35.47752233,,48.8,,
4.814097479,-38.49446414,,49,,
16.52817443,-37.00925421,,49.2,,
27.07757186,-30.76354347,,49.4,,
34.22711561,-20.91160938,,49.6,,
36.74090957,-9.637354027,,49.8,,
34.78556038,0.5994993629,,50,,
29.82421208,7.909771052,,50.2,,
24.04258761,11.60145803,,50.4,,
19.52185789,12.35642972,,50.6,,
17.46677077,11.89463764,,50.8,,
17.77625091,12.25410238,,51,,
19.11555166,14.95787812,,51.2,,
19.46172472,20.38105242,,51.4,,
16.91742179,27.55604442,,51.6,,
10.48767337,34.49087375,,51.8,,
0.5276834378,38.88359744,,52,,
-11.30813517,38.96804953,,52.2,,
-22.60015288,34.17650684,,52.4,,
-30.9850314,25.37240011,,52.6,,
-34.9621035,14.56559282,,52.8,,
-34.38738005,4.214750842,,53,,
-30.47386895,-3.625523474,,53.2,,
-25.30021152,-7.997805211,,53.4,,
-21.01213088,-9.320060294,,53.6,,
-19.01493607,-9.148512237,,53.8,,
-19.45801598,-9.516684502,,54,,
-21.20291343,-12.09991109,,54.2,,
-22.28591928,-17.51945101,,54.4,,
-20.70144192,-25.04812583,,54.6,,
-15.21245952,-32.82957023,,54.8,,
-5.883822913,-38.53153194,,55,,
5.863012751,-40.19153817,,55.2,,
17.69734532,-36.94103213,,55.4,,
27.16540626,-29.33867916,,55.6,,
32.52595971,-19.18837321,,55.8,,
33.32737552,-8.908654362,,56,,
30.51419908,-0.6866365426,,56.2,,
26.02600168,4.270771167,,56.4,,
22.03981183,6.112227732,,56.6,,
20.13954583,6.20712761,,56.8,,
20.72241574,6.553932199,,57,,
22.86343464,8.95517571,,57.2,,
24.68796304,14.26947629,,57.4,,
24.11249334,22.02205612,,57.6,,
19.67620777,30.52153703,,57.8,,
11.1515359,37.4419247,,58,,
-0.2962261033,40.65504042,,58.2,,
-12.46263814,39.00486503,,58.4,,
-22.84270127,32.73626274,,58.6,,
-29.48264116,23.418559,,58.8,,
-31.63103612,13.39183299,,59,,
-29.94994773,4.940823906,,59.2,,
-26.2101961,-0.4978345622,,59.4,,
-22.58653501,-2.802250929,,59.6,,
-20.81691274,-3.134798062,,59.8,,
-21.540022,-3.428889879,,60,,
-24.05834987,-5.587267218,,60.2,,
-26.61489866,-10.69349508,,60.4,,
-27.07988979,-18.53338405,,60.6,,
-23.79052707,-27.6074827,,60.8,,
-16.22935101,-35.63267119,,61,,
-5.286303639,-40.34839658,,61.2,,
6.995816364,-40.32917411,,61.4,,
18.10081477,-35.50206152,,61.6,,
25.89378185,-27.17700451,,61.8,,
29.33610992,-17.57863026,,62,,
28.79786505,-9.053001589,,62.2,,
25.85419449,-3.243222594,,62.4,,
22.64418042,-0.538820775,,62.6,,
21.03298755,-0.001436923962,,62.8,,
21.89084729,0.2083339758,,63,,
24.7583371,2.064930816,,63.2,,
28.02298232,6.861027456,,63.4,,
29.54121899,14.6472568,,63.6,,
27.47332999,24.14016963,,63.8,,
21.01907988,33.13560794,,64,,
10.77818764,39.276184,,64.2,,
-1.401041357,40.88928951,,64.4,,
-13.03144391,37.58526704,,64.6,,
-21.83124199,30.39405292,,64.8,,
-26.49178907,21.3897625,,65,,
-27.08628605,12.94264536,,65.2,,
-24.9704511,6.875907001,,65.4,,
-22.21499239,3.839704289,,65.6,,
-20.78364793,3.13324072,,65.8,,
-21.76480117,3.038629336,,66,,
-24.94418865,1.539335032,,66.2,,
-28.87863972,-2.847387253,,66.4,,
-31.4436388,-10.43718881,,66.6,,
-30.65047157,-20.18344447,,66.8,,
-25.42772882,-29.9959434,,67,,
-16.07461561,-37.45764976,,67.2,,
-4.21515216,-40.67516817,,67.4,,
7.732299272,-38.94829783,,67.6,,
17.37566925,-33.01084377,,67.8,,
23.15767464,-24.75383551,,68,,
24.85448134,-16.53432779,,68.2,,
23.58214268,-10.32657021,,68.4,,
21.31148184,-7.030378095,,68.6,,
20.07477782,-6.192433844,,68.8,,
21.16193997,-6.242019559,,69,,
24.60727648,-5.150760744,,69.2,,
29.15922193,-1.267803712,,69.4,,
32.74499054,5.983656765,,69.6,,
33.25724014,15.8110466,,69.8,,
29.36931548,26.27142722,,70,,
21.07437413,34.92635986,,70.2,,
9.745903771,39.69157669,,70.4,,
-2.305207534,39.56748769,,70.6,,
-12.61489494,34.98040515,,70.8,,
-19.40254206,27.60869752,,71,,
-22.15179324,19.75919024,,71.2,,
-21.72261913,13.5258973,,71.4,,
-19.95611494,10.04354522,,71.6,,
-18.92213576,9.112444037,,71.8,,
-20.092504,9.332460161,,72,,
-23.74980113,8.69384303,,72.2,,
-28.8535446,5.402198197,,72.4,,
-33.41470619,-1.37254772,,72.6,,
-35.23966991,-11.10521702,,72.8,,
-32.7665546,-22.03127359,,73,,
-25.68179792,-31.7295714,,73.2,,
-15.0860799,-37.95798842,,73.4,,
-3.145860704,-39.43350314,,73.6,,
7.642197029,-36.26850979,,73.8,,
15.3029329,-29.90260264,,74,,
19.0365755,-22.55627396,,74.2,,
19.43464964,-16.41029815,,74.4,,
18.18079522,-12.81603361,,74.6,,
17.35101508,-11.82972178,,74.8,,
18.57674096,-12.24264895,,75,,
22.38481837,-12.09390617,,75.2,,
27.96219836,-9.472371432,,75.4,,
33.43449057,-3.306509388,,75.6,,
36.55564897,6.155134321,,75.8,,
35.55238,17.35485881,,76,,
29.80861603,27.92733969,,76.2,,
20.13429155,35.50819706,,76.4,,
8.516799569,38.55148265,,76.6,,
-2.554464366,36.85427938,,76.8,,
-10.94160134,31.59516264,,77,,
-15.57495916,24.87368441,,77.2,,
-16.76948022,18.92317323,,77.4,,
-16.02615086,15.29010502,,77.6,,
-15.39570309,14.28509163,,77.8,,
-16.6445187,14.90878981,,78,,
-20.53604172,15.27865511,,78.2,,
-26.49762295,13.39550136,,78.4,,
-32.79876356,7.961896252,,78.6,,
-37.1758,-1.055207597,,78.8,,
-37.67127241,-12.33021794,,79,,
-33.37565724,-23.5913774,,79.2,,
-24.79483816,-32.38965431,,79.4,,
-13.70537388,-36.94089561,,79.6,,
-2.549701452,-36.73052623,,79.8,,
6.405846958,-32.65806946,,80,,
11.83947011,-26.66956637,,80.2,,
13.78572335,-21.01602886,,80.4,,
13.54064222,-17.41464564,,80.6,,
13.09875061,-16.42501106,,80.8,,
14.3347347,-17.27195588,,81,,
18.2374239,-18.17968847,,81.2,,
24.48394228,-17.09104744,,81.4,,
31.51485236,-12.50180733,,81.6,,
37.08411552,-4.096740534,,81.8,,
39.08036696,7.052369299,,82,,
36.31438143,18.80368739,,82.2,,
28.97954,28.6625447,,82.4,,
18.61318353,34.63512438,,82.6,,
7.571909396,35.90382653,,82.8,,
-1.785767328,33.07557521,,83,,
-7.907527101,27.91287124,,83.2,,
-10.54810283,22.64941984,,83.4,,
-10.77950898,19.14621386,,83.6,,
-10.51006724,18.20271056,,83.8,,
-11.69453407,19.2793555,,84,,
-15.53252472,20.73393998,,84.2,,
-21.9565622,20.48239402,,84.4,,
-29.60292882,16.836066,,84.6,,
-36.27833411,9.201365753,,84.8,,
-39.75031825,-1.621498955,,85,,
-38.56820693,-13.65499583,,85.2,,
-32.60942383,-24.39861574,,85.4,,
-23.14754824,-31.68077837,,85.6,,
-12.4158897,-34.39432505,,85.8,,
-2.827534638,-32.84472137,,86,,
3.859850978,-28.58390233,,86.2,,
7.12608056,-23.79370089,,86.4,,
7.803579101,-20.44992413,,86.6,,
7.685861208,-19.57919091,,86.8,,
8.77835174,-20.8854742,,87,,
12.47367726,-22.88501856,,87.2,,
18.96153805,-23.49842508,,87.4,,